type_id,name,group_id,race_id,market_group_id
12441,Missile Bombardment,256,,373
12442,Missile Projection,256,,373
12478,Khumaak,314,,492
12484,Amarr Drone Specialization,273,,366
12485,Minmatar Drone Specialization,273,,366
12486,Gallente Drone Specialization,273,,366
12487,Caldari Drone Specialization,273,,366
12528,Angel Silver Tag,370,,740
12529,Angel Brass Tag,370,,740
12530,Angel Palladium Tag,370,,740
12531,Angel Crystal Tag,370,,740
12532,Blood Bronze Tag,370,,741
12533,Blood Silver Tag,370,,741
12534,Blood Upper-Tier Tag,370,,741
12535,Blood Platinum Tag,370,,741
12536,Blood Crystal Tag,370,,741
12537,Serpentis Bronze Tag,370,,747
12538,Serpentis Silver Tag,370,,747
12539,Serpentis Gold Tag,370,,747
12540,Serpentis Platinum Tag,370,,747
12541,Serpentis Crystal Tag,370,,747
12542,Guristas Bronze Tag,370,,745
12543,Guristas Silver Tag,370,,745
12544,Guristas Gold Tag,370,,745
12545,Guristas Platinum Tag,370,,745
12546,Guristas Crystal Tag,370,,745
12547,Sansha Bronze Tag,370,,746
12548,Sansha Silver Tag,370,,746
12549,Sansha Gold Tag,370,,746
12550,Sansha Platinum Tag,370,,746
12551,Sansha Crystal Tag,370,,746
12557,Gleam S,374,,868
12559,Aurora S,374,,868
12563,Scorch S,375,4,871
12565,Conflagration S,375,,871
12608,Hail S,372,,859
12612,Void S,377,,862
12614,Null S,377,,862
12618,Spike S,373,,865
12620,Javelin S,373,,865
12625,Barrage S,372,2,859
12631,Quake S,376,,856
12633,Tremor S,376,,856
12709,Target Painter I,379,,757
12710,Target Painter I Blueprint,504,,1571
12729,Crane,1202,1,631
12730,Crane Blueprint,503,,636
12731,Bustard,380,1,631
12732,Bustard Blueprint,503,,636
12733,Prorator,1202,4,630
12734,Prorator Blueprint,503,,635
12735,Prowler,1202,2,633
12736,Prowler Blueprint,503,,638
12743,Viator,1202,8,632
12744,Viator Blueprint,503,,637
12745,Occator,380,8,632
12746,Occator Blueprint,503,,637
12747,Mastodon,380,2,633
12748,Mastodon Blueprint,503,,638
12753,Impel,380,4,630
12754,Impel Blueprint,503,,635
12761,Quake L,376,,854
12765,Tremor L,376,,854
12767,Quake M,376,,855
12771,Tremor M,376,,855
12773,Barrage M,372,2,858
12775,Barrage L,372,2,857
12777,Hail M,372,,858
12779,Hail L,372,,857
12785,Null M,377,,861
12787,Null L,377,,860
12789,Void M,377,,861
12791,Void L,377,,860
12801,Javelin M,373,,864
12803,Javelin L,373,,863
12805,Spike M,373,,864
12807,Spike L,373,,863
12814,Conflagration M,375,,870
12816,Conflagration L,375,,869
12818,Scorch M,375,4,870
12820,Scorch L,375,4,869
12822,Aurora M,374,,867
12824,Aurora L,374,,866
12826,Gleam M,374,,867
12828,Gleam L,374,,866
12836,Transcranial Microcontrollers,1040,,1336
12865,Quafe Ultra,280,,492
12994,Quafe Ultra Special Edition,314,,492
12995,Ultra! Promotional Holoreel,314,,492
13000,Prototype Cloaking Device I Blueprint,401,,430
13001,Small Energy Nosferatu II,68,,692
13003,Small Energy Neutralizer II,71,,689
13119,Mjolnir Javelin Rocket,648,,928
13166,Inherent Implants 'Lancer' Gunnery RF-903,742,,1501
13202,Megathron Federate Issue,27,8,1620
13209,Armored Command Mindlink,744,,1505
13216,Zainou 'Gypsy' CPU Management EE-603,741,,1507
13217,Inherent Implants 'Lancer' Large Energy Turret LE-1003,742,,1502
13218,Zainou 'Deadeye' Large Hybrid Turret LH-1003,742,,1502
13219,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1003,742,,1502
13220,Inherent Implants 'Lancer' Medium Energy Turret ME-803,742,,1500
13221,Zainou 'Deadeye' Medium Hybrid Turret MH-803,742,,1500
13222,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-803,742,,1500
13223,Inherent Implants 'Lancer' Small Energy Turret SE-603,742,,1498
13224,Zainou 'Deadeye' Small Hybrid Turret SH-603,742,,1498
13225,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-603,742,,1498
13226,Zainou 'Snapshot' Cruise Missiles CM-603,746,,1493
13227,Zainou 'Snapshot' Defender Missiles DM-803,746,,1495
13228,Zainou 'Snapshot' Auto-Targeting Explosion Radius FR-1003,746,,1497
13229,Zainou 'Snapshot' Heavy Missiles HM-703,746,,1494
13230,Zainou 'Snapshot' Rockets RD-903,746,,1496
13231,Zainou 'Snapshot' Torpedoes TD-603,746,,1493
13232,Zainou 'Gypsy' Electronic Warfare EW-903,740,,1513
13233,Zainou 'Gypsy' Long Range Targeting LT-803,1228,,1766
13234,Zainou 'Gypsy' Propulsion Jamming PJ-803,740,,1512
13235,Zainou 'Gypsy' Sensor Linking SL-903,740,,1513
13236,Zainou 'Gypsy' Weapon Disruption WD-903,740,,1513
13237,Eifyr and Co. 'Rogue' Navigation NN-603,747,,1489
13238,Eifyr and Co. 'Rogue' Fuel Conservation FC-803,747,,1491
13239,Eifyr and Co. 'Rogue' Afterburner AB-606,747,,1489
13240,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-703,747,,1490
13241,Eifyr and Co. 'Rogue' Warp Drive Operation WD-606,747,,1489
13242,Eifyr and Co. 'Rogue' Warp Drive Speed WS-610,747,,1489
13243,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-903,747,,1492
13244,Eifyr and Co. 'Gunslinger' Surgical Strike SS-903,742,,1501
13245,Zainou 'Deadeye' Trajectory Analysis TA-703,742,,1499
13246,Inherent Implants 'Lancer' Controlled Bursts CB-703,742,,1499
13247,Zainou 'Deadeye' Missile Bombardment MB-703,746,,1494
13248,Zainou 'Deadeye' Missile Projection MP-703,746,,1494
13249,Zainou 'Deadeye' Rapid Launch RL-1003,746,,1497
13250,Zainou 'Deadeye' Target Navigation Prediction TN-903,746,,1496
13251,Inherent Implants 'Squire' Energy Pulse Weapons EP-703,741,,1508
13252,Zainou 'Gnome' Weapon Upgrades WU-1003,742,,1502
13253,Zainou 'Gnome' Shield Upgrades SU-603,749,,1480
13254,Zainou 'Gypsy' Electronics Upgrades EU-603,741,,1507
13255,Inherent Implants 'Squire' Energy Grid Upgrades EU-703,741,,1508
13256,Inherent Implants 'Noble' Hull Upgrades HG-1003,738,,1518
13257,Inherent Implants 'Noble' Mechanic MC-803,738,,1516
13258,Inherent Implants 'Noble' Repair Systems RS-603,738,,1514
13259,Inherent Implants 'Squire' Capacitor Management EM-803,741,,1509
13260,Inherent Implants 'Squire' Capacitor Systems Operation EO-603,741,,1507
13261,Inherent Implants 'Squire' Power Grid Management EG-603,741,,1507
13262,Zainou 'Gnome' Shield Emission Systems SE-803,749,,1482
13263,Zainou 'Gnome' Shield Operation SP-903,749,,1483
13265,Inherent Implants 'Squire' Capacitor Emission Systems ES-703,741,,1508
13267,Janitor,283,,23
13278,Archaeology,1217,,1110
13279,Remote Sensing,1241,,1823
13283,Limited Ocular Filter,745,,618
13284,Limited Memory Augmentation,745,,619
13285,Limited Neural Boost,745,,620
13286,Limited Social Adaptation Chip,745,,622
13287,Limited Cybernetic Subprocessor,745,,621
13288,DNA Sample,314,,752
13320,Cruise Missile Launcher I,506,,643
13321,Cruise Missile Launcher I Blueprint,136,,340
13773,Domination 125mm Autocannon,55,2,574
13774,Domination 1200mm Artillery,55,2,579
13775,Domination 1400mm Howitzer Artillery,55,2,579
13776,Domination 150mm Autocannon,55,2,574
13777,Domination 200mm Autocannon,55,2,574
13778,Domination 220mm Autocannon,55,2,575
13779,Domination 250mm Artillery,55,2,577
13780,Equipment Assembly Array,397,,932
13781,Domination 280mm Howitzer Artillery,55,2,577
13782,Domination 425mm Autocannon,55,2,575
13783,Domination 650mm Artillery,55,2,578
13784,Domination 720mm Howitzer Artillery,55,2,578
13785,Domination 800mm Repeating Cannon,55,2,576
13786,Domination Dual 180mm Autocannon,55,,575
13787,Domination Dual 425mm Autocannon,55,2,576
13788,Domination Dual 650mm Repeating Cannon,55,2,576
13791,Dark Blood Dual Heavy Pulse Laser,53,4,573
13793,Dark Blood Dual Heavy Beam Laser,53,4,569
13795,Dark Blood Dual Light Beam Laser,53,4,567
13797,Dark Blood Dual Light Pulse Laser,53,4,570
13799,Dark Blood Focused Medium Beam Laser,53,4,568
13801,Dark Blood Focused Medium Pulse Laser,53,4,572
13803,Dark Blood Gatling Pulse Laser,53,4,570
13805,Dark Blood Heavy Beam Laser,53,4,568
13807,Dark Blood Heavy Pulse Laser,53,4,572
13809,Dark Blood Small Focused Beam Laser,53,4,567
13811,Dark Blood Small Focused Pulse Laser,53,4,570
13813,Dark Blood Mega Beam Laser,53,4,569
13815,Dark Blood Mega Pulse Laser,53,4,573
13817,Dark Blood Tachyon Beam Laser,53,4,569
13819,Dark Blood Quad Beam Laser,53,4,568
13820,True Sansha Dual Heavy Beam Laser,53,4,569
13821,True Sansha Dual Heavy Pulse Laser,53,4,573
13822,True Sansha Dual Light Beam Laser,53,4,567
13823,True Sansha Dual Light Pulse Laser,53,4,570
13824,True Sansha Focused Medium Beam Laser,53,4,568
13825,True Sansha Focused Medium Pulse Laser,53,4,572
13826,True Sansha Gatling Pulse Laser,53,4,570
13827,True Sansha Heavy Beam Laser,53,4,568
13828,True Sansha Heavy Pulse Laser,53,4,572
13829,True Sansha Small Focused Beam Laser,53,4,567
13830,True Sansha Small Focused Pulse Laser,53,4,570
13831,True Sansha Mega Beam Laser,53,4,569
13832,True Sansha Mega Pulse Laser,53,4,573
13833,True Sansha Quad Beam Laser,53,4,568
13834,True Sansha Tachyon Beam Laser,53,4,569
13856,Nova Javelin Heavy Assault Missile,654,,972
13864,Shadow Serpentis 125mm Railgun,74,1,564
13865,Dread Guristas 125mm Railgun,74,1,564
13866,Shadow Serpentis 150mm Railgun,74,1,564
13867,Dread Guristas 150mm Railgun,74,1,564
13868,Shadow Serpentis 200mm Railgun,74,,565
13870,Dread Guristas 200mm Railgun,74,,565
13872,Shadow Serpentis 250mm Railgun,74,1,565
13873,Dread Guristas 250mm Railgun,74,1,565
13874,Shadow Serpentis 350mm Railgun,74,,566
13876,Dread Guristas 350mm Railgun,74,,566
13878,Shadow Serpentis 425mm Railgun,74,1,566
13879,Dread Guristas 425mm Railgun,74,1,566
13880,Shadow Serpentis Dual 150mm Railgun,74,1,565
13881,Dread Guristas Dual 150mm Railgun,74,1,565
13882,Shadow Serpentis Dual 250mm Railgun,74,1,566
13883,Dread Guristas Dual 250mm Railgun,74,1,566
13884,Shadow Serpentis Heavy Electron Blaster,74,4,562
13885,Shadow Serpentis Heavy Ion Blaster,74,4,562
13886,Shadow Serpentis Light Electron Blaster,74,4,561
13887,Shadow Serpentis Light Ion Blaster,74,4,561
13888,Shadow Serpentis Light Neutron Blaster,74,4,561
13889,Shadow Serpentis Electron Blaster Cannon,74,4,563
13890,Shadow Serpentis Ion Blaster Cannon,74,4,563
13891,Shadow Serpentis Neutron Blaster Cannon,74,4,563
13892,Shadow Serpentis Heavy Neutron Blaster,74,4,562
13893,Dread Guristas 75mm Railgun,74,1,564
13894,Shadow Serpentis 75mm Railgun,74,1,564
13918,Korrani's DNA,314,,752
13919,Domination Rapid Light Missile Launcher,511,1,641
13920,Dread Guristas Rapid Light Missile Launcher,511,1,641
13921,Domination Heavy Missile Launcher,510,1,642
13922,Dread Guristas Heavy Missile Launcher,510,1,642
13923,Domination Torpedo Launcher,508,1,644
13924,Dread Guristas Torpedo Launcher,508,1,644
13925,Domination Light Missile Launcher,509,1,640
13926,Dread Guristas Light Missile Launcher,509,1,640
13927,Domination Cruise Missile Launcher,506,,643
13929,Dread Guristas Cruise Missile Launcher,506,,643
13931,Domination Rocket Launcher,507,,639
13933,Dread Guristas Rocket Launcher,507,,639
13935,Domination Ballistic Control System,367,,645
13937,Dread Guristas Ballistic Control System,367,,645
13939,Domination Gyrostabilizer,59,,646
13941,Dark Blood Heat Sink,205,,647
13943,True Sansha Heat Sink,205,,647
13945,Shadow Serpentis Magnetic Field Stabilizer,302,,648
13947,Dread Guristas Large Shield Booster,40,1,611
13948,Domination Large Shield Booster,40,1,611
13949,Dread Guristas Medium Shield Booster,40,1,610
13950,Domination Medium Shield Booster,40,1,610
13951,Dread Guristas Small Shield Booster,40,1,609
13952,Domination Small Shield Booster,40,1,609
13953,Dread Guristas X-Large Shield Booster,40,1,612
13954,Domination X-Large Shield Booster,40,1,612
13955,Domination Large Armor Repairer,62,4,1051
13956,True Sansha Large Armor Repairer,62,4,1051
13957,Dark Blood Large Armor Repairer,62,4,1051
13958,Domination Medium Armor Repairer,62,4,1050
13959,True Sansha Medium Armor Repairer,62,4,1050
13960,Dark Blood Medium Armor Repairer,62,4,1050
13962,Domination Small Armor Repairer,62,4,1049
13963,True Sansha Small Armor Repairer,62,4,1049
13964,Dark Blood Small Armor Repairer,62,4,1049
13965,Dread Guristas EM Shield Hardener,77,4,1695
13966,Dread Guristas Thermal Shield Hardener,77,8,1692
13967,Dread Guristas Explosive Shield Hardener,77,1,1694
13968,Dread Guristas Kinetic Shield Hardener,77,2,1693
13969,Dread Guristas Multispectrum Shield Hardener,77,1,1696
13970,True Sansha EM Armor Hardener,328,,1681
13972,Dark Blood EM Armor Hardener,328,,1681
13974,True Sansha Explosive Armor Hardener,328,,1680
13976,Dark Blood Explosive Armor Hardener,328,,1680
13978,True Sansha Kinetic Armor Hardener,328,,1679
13980,Dark Blood Kinetic Armor Hardener,328,,1679
13982,True Sansha Thermal Armor Hardener,328,,1678
13984,Dark Blood Thermal Armor Hardener,328,,1678
13986,Domination EM Armor Hardener,328,,1681
13988,Domination Explosive Armor Hardener,328,,1680
13990,Domination Kinetic Armor Hardener,328,,1679
13992,Domination Thermal Armor Hardener,328,,1678
13994,Domination EM Shield Hardener,77,4,1695
13995,Domination Thermal Shield Hardener,77,8,1692
13996,Domination Explosive Shield Hardener,77,1,1694
13997,Domination Kinetic Shield Hardener,77,2,1693
13998,Domination Multispectrum Shield Hardener,77,1,1696
13999,Domination Multispectrum Coating,98,,1670
14001,True Sansha Multispectrum Coating,98,,1670
14003,Dark Blood Multispectrum Coating,98,,1670
14005,Domination Kinetic Coating,98,,1666
14007,True Sansha Kinetic Coating,98,,1666
14009,Dark Blood Kinetic Coating,98,,1666
14011,Domination Explosive Coating,98,,1667
14013,True Sansha Explosive Coating,98,,1667
14015,Dark Blood Explosive Coating,98,,1667
14017,Domination EM Coating,98,,1668
14019,True Sansha EM Coating,98,,1668
14021,Dark Blood EM Coating,98,,1668
14023,Domination Thermal Coating,98,,1665
14025,True Sansha Thermal Coating,98,,1665
14027,Dark Blood Thermal Coating,98,,1665
14029,Domination Explosive Shield Amplifier,295,,1690
14031,Dread Guristas Explosive Shield Amplifier,295,,1690
14033,Domination Thermal Shield Amplifier,295,,1688
14035,Dread Guristas Thermal Shield Amplifier,295,,1688
14037,Domination Kinetic Shield Amplifier,295,,1689
14039,Dread Guristas Kinetic Shield Amplifier,295,,1689
14041,Domination EM Shield Amplifier,295,,1691
14043,Dread Guristas EM Shield Amplifier,295,,1691
14045,Domination Shield Boost Amplifier,338,,613
14047,Dread Guristas Shield Boost Amplifier,338,,613
14049,Shadow Serpentis Multispectrum Coating,98,,1670
14051,Shadow Serpentis Kinetic Coating,98,,1666
14053,Shadow Serpentis Explosive Coating,98,,1667
14055,Shadow Serpentis EM Coating,98,,1668
14057,Shadow Serpentis Thermal Coating,98,,1665
14059,Shadow Serpentis EM Armor Hardener,328,,1681
14061,Shadow Serpentis Explosive Armor Hardener,328,,1680
14063,Shadow Serpentis Kinetic Armor Hardener,328,,1679
14065,Shadow Serpentis Thermal Armor Hardener,328,,1678
14067,Shadow Serpentis Large Armor Repairer,62,4,1051
14068,Shadow Serpentis Medium Armor Repairer,62,4,1050
14069,Shadow Serpentis Small Armor Repairer,62,4,1049
14070,Dark Blood Multispectrum Energized Membrane,326,,1686
14072,True Sansha Multispectrum Energized Membrane,326,,1686
14074,Shadow Serpentis Multispectrum Energized Membrane,326,,1686
14076,Dark Blood Kinetic Energized Membrane,326,,1685
14078,True Sansha Kinetic Energized Membrane,326,,1685
14080,Shadow Serpentis Kinetic Energized Membrane,326,,1685
14082,Dark Blood Explosive Energized Membrane,326,,1682
14084,True Sansha Explosive Energized Membrane,326,,1682
14086,Shadow Serpentis Explosive Energized Membrane,326,,1682
14088,Dark Blood EM Energized Membrane,326,,1684
14090,True Sansha EM Energized Membrane,326,,1684
14092,Shadow Serpentis EM Energized Membrane,326,,1684
14094,Dark Blood Thermal Energized Membrane,326,,1683
14096,True Sansha Thermal Energized Membrane,326,,1683
14098,Shadow Serpentis Thermal Energized Membrane,326,,1683
14100,Domination Tracking Enhancer,211,,707
14102,Domination 100MN Afterburner,46,4,542
14104,Shadow Serpentis 100MN Afterburner,46,4,542
14106,Domination 10MN Afterburner,46,4,542
14108,Shadow Serpentis 10MN Afterburner,46,4,542
14110,Domination 1MN Afterburner,46,4,542
14112,Shadow Serpentis 1MN Afterburner,46,4,542
14114,Domination 500MN Microwarpdrive,46,4,131
14116,Shadow Serpentis 500MN Microwarpdrive,46,4,131
14118,Domination 50MN Microwarpdrive,46,4,131
14120,Shadow Serpentis 50MN Microwarpdrive,46,4,131
14122,Domination 5MN Microwarpdrive,46,4,131
14124,Shadow Serpentis 5MN Microwarpdrive,46,4,131
14126,Domination Overdrive Injector,764,2,1087
14127,Domination Nanofiber Structure,763,2,1196
14128,Dark Blood Reactor Control Unit,769,,659
14130,True Sansha Reactor Control Unit,769,,659
14132,Shadow Serpentis Reactor Control Unit,769,,659
14134,Dark Blood Power Diagnostic System,766,,658
14136,True Sansha Power Diagnostic System,766,,658
14138,Shadow Serpentis Power Diagnostic System,766,,658
14140,True Sansha Cap Recharger,43,,665
14142,Dark Blood Cap Recharger,43,,665
14144,Dark Blood Capacitor Power Relay,767,,667
14146,True Sansha Capacitor Power Relay,767,,667
14148,Dark Blood Small Energy Nosferatu,68,,692
14150,True Sansha Small Energy Nosferatu,68,,692
14152,Dark Blood Heavy Energy Nosferatu,68,,694
14154,True Sansha Heavy Energy Nosferatu,68,,694
14156,Dark Blood Medium Energy Nosferatu,68,,693
14158,True Sansha Medium Energy Nosferatu,68,,693
14160,Dark Blood Small Energy Neutralizer,71,,689
14162,True Sansha Small Energy Neutralizer,71,,689
14164,Dark Blood Medium Energy Neutralizer,71,,690
14166,True Sansha Medium Energy Neutralizer,71,,690
14168,Dark Blood Heavy Energy Neutralizer,71,,691
14170,True Sansha Heavy Energy Neutralizer,71,,691
14172,Dark Blood Heavy Capacitor Booster,76,,701
14174,True Sansha Heavy Capacitor Booster,76,,701
14176,Dark Blood Medium Capacitor Booster,76,,700
14178,True Sansha Medium Capacitor Booster,76,,700
14184,Dark Blood Small Capacitor Booster,76,,699
14186,True Sansha Small Capacitor Booster,76,,699
14188,Dark Blood Large EMP Smartbomb,72,,381
14190,True Sansha Large EMP Smartbomb,72,,381
14192,Dark Blood Medium EMP Smartbomb,72,,383
14194,True Sansha Medium EMP Smartbomb,72,,383
14196,Dark Blood Micro EMP Smartbomb,72,,380
14198,True Sansha Micro EMP Smartbomb,72,,380
14200,Dark Blood Small EMP Smartbomb,72,,382
14202,True Sansha Small EMP Smartbomb,72,,382
14204,Dread Guristas Large Graviton Smartbomb,72,,381
14206,Shadow Serpentis Large Plasma Smartbomb,72,,381
14208,Domination Large Proton Smartbomb,72,,381
14210,Dread Guristas Medium Graviton Smartbomb,72,,383
14212,Dread Guristas Micro Graviton Smartbomb,72,,380
14214,Dread Guristas Small Graviton Smartbomb,72,,382
14218,Shadow Serpentis Micro Plasma Smartbomb,72,,380
14220,Shadow Serpentis Medium Plasma Smartbomb,72,,383
14222,Domination Medium Proton Smartbomb,72,,383
14224,Domination Micro Proton Smartbomb,72,,380
14226,Domination Small Proton Smartbomb,72,,382
14228,Shadow Serpentis Small Plasma Smartbomb,72,,382
14230,Dread Guristas Co-Processor,285,,676
14232,Shadow Serpentis Co-Processor,285,,676
14234,Dread Guristas Cloaking Device,330,,675
14236,Shadow Serpentis Sensor Booster,212,,671
14238,Shadow Serpentis Tracking Computer,213,,706
14240,Shadow Serpentis Remote Tracking Computer,209,,708
14242,Dark Blood Warp Disruptor,52,,1935
14244,Domination Warp Disruptor,52,,1935
14246,Dread Guristas Warp Disruptor,52,,1935
14248,True Sansha Warp Disruptor,52,,1935
14250,Shadow Serpentis Warp Disruptor,52,,1935
14252,Dark Blood Warp Scrambler,52,,1936
14254,Domination Warp Scrambler,52,,1936
14256,Dread Guristas Warp Scrambler,52,,1936
14258,True Sansha Warp Scrambler,52,,1936
14260,Shadow Serpentis Warp Scrambler,52,,1936
14262,Dark Blood Stasis Webifier,65,,683
14264,Domination Stasis Webifier,65,,683
14266,Dread Guristas Stasis Webifier,65,,683
14268,True Sansha Stasis Webifier,65,,683
14270,Shadow Serpentis Stasis Webifier,65,,683
14272,200mm Carbide Railgun I,74,,565
14274,200mm 'Scout' Accelerator Cannon,74,,565
14276,200mm Compressed Coil Gun I,74,,565
14278,200mm Prototype Gauss Gun,74,,565
14280,350mm Carbide Railgun I,74,,566
14282,350mm 'Scout' Accelerator Cannon,74,,566
14284,350mm Compressed Coil Gun I,74,,566
14286,350mm Prototype Gauss Gun,74,,566
14292,Kruul's DNA,314,,752
14295,Limited Ocular Filter - Beta,745,,618
14296,Limited Neural Boost - Beta,745,,620
14297,Limited Memory Augmentation - Beta,745,,619
14298,Limited Cybernetic Subprocessor - Beta,745,,621
14299,Limited Social Adaptation Chip - Beta,745,,622
14343,Silo,404,,483
14358,Zemnar,314,,492
14375,Tuvan's Modified Electron Blaster Cannon,74,,563
14377,Cormack's Modified Electron Blaster Cannon,74,,563
14379,Cormack's Modified Ion Blaster Cannon,74,,563
14381,Tuvan's Modified Ion Blaster Cannon,74,,563
14383,Tuvan's Modified Neutron Blaster Cannon,74,,563
14385,Cormack's Modified Neutron Blaster Cannon,74,,563
14387,Brynn's Modified 350mm Railgun,74,,566
14389,Setele's Modified 350mm Railgun,74,,566
14391,Kaikka's Modified 350mm Railgun,74,,566
14393,Vepas' Modified 350mm Railgun,74,,566
14395,Estamel's Modified 350mm Railgun,74,,566
14397,Brynn's Modified 425mm Railgun,74,,566
14399,Setele's Modified 425mm Railgun,74,,566
14401,Kaikka's Modified 425mm Railgun,74,,566
14403,Vepas' Modified 425mm Railgun,74,,566
14405,Estamel's Modified 425mm Railgun,74,,566
14407,Brynn's Modified Dual 250mm Railgun,74,,566
14409,Setele's Modified Dual 250mm Railgun,74,,566
14411,Kaikka's Modified Dual 250mm Railgun,74,,566
14413,Vepas' Modified Dual 250mm Railgun,74,,566
14415,Estamel's Modified Dual 250mm Railgun,74,,566
14417,Selynne's Modified Dual Heavy Beam Laser,53,,569
14419,Chelm's Modified Dual Heavy Beam Laser,53,,569
14421,Raysere's Modified Dual Heavy Beam Laser,53,,569
14423,Draclira's Modified Dual Heavy Beam Laser,53,,569
14425,Tairei's Modified Dual Heavy Pulse Laser,53,,573
14427,Ahremen's Modified Dual Heavy Pulse Laser,53,,573
14429,Brokara's Modified Dual Heavy Pulse Laser,53,,573
14431,Vizan's Modified Dual Heavy Pulse Laser,53,,573
14433,Selynne's Modified Mega Beam Laser,53,,569
14435,Chelm's Modified Mega Beam Laser,53,,569
14437,Raysere's Modified Mega Beam Laser,53,,569
14439,Draclira's Modified Mega Beam Laser,53,,569
14441,Tairei's Modified Mega Pulse Laser,53,,573
14443,Ahremen's Modified Mega Pulse Laser,53,,573
14445,Brokara's Modified Mega Pulse Laser,53,,573
14447,Vizan's Modified Mega Pulse Laser,53,,573
14449,Selynne's Modified Tachyon Beam Laser,53,,569
14451,Chelm's Modified Tachyon Beam Laser,53,,569
14453,Raysere's Modified Tachyon Beam Laser,53,,569
14455,Draclira's Modified Tachyon Beam Laser,53,,569
14457,Mizuro's Modified 800mm Repeating Cannon,55,,576
14459,Gotan's Modified 800mm Repeating Cannon,55,,576
14461,Hakim's Modified 1200mm Artillery Cannon,55,,579
14463,Tobias' Modified 1200mm Artillery Cannon,55,,579
14465,Hakim's Modified 1400mm Howitzer Artillery,55,,579
14467,Tobias' Modified 1400mm Howitzer Artillery,55,,579
14469,Mizuro's Modified Dual 425mm AutoCannon,55,,576
14471,Gotan's Modified Dual 425mm AutoCannon,55,,576
14473,Mizuro's Modified Dual 650mm Repeating Cannon,55,,576
14475,Gotan's Modified Dual 650mm Repeating Cannon,55,,576
14483,Drezin's DNA,314,,752
14484,Mizuro's Modified 100MN Afterburner,46,4,542
14486,Hakim's Modified 100MN Afterburner,46,4,542
14488,Gotan's Modified 100MN Afterburner,46,4,542
14490,Tobias' Modified 100MN Afterburner,46,4,542
14492,Mizuro's Modified 500MN Microwarpdrive,46,4,131
14494,Hakim's Modified 500MN Microwarpdrive,46,4,131
14496,Gotan's Modified 500MN Microwarpdrive,46,4,131
14498,Tobias' Modified 500MN Microwarpdrive,46,4,131
14500,Brynn's Modified 100MN Afterburner,46,4,542
14502,Tuvan's Modified 100MN Afterburner,46,4,542
14504,Setele's Modified 100MN Afterburner,46,4,542
14506,Cormack's Modified 100MN Afterburner,46,4,542
14508,Brynn's Modified 500MN Microwarpdrive,46,4,131
14510,Tuvan's Modified 500MN Microwarpdrive,46,4,131
14512,Setele's Modified 500MN Microwarpdrive,46,4,131
14514,Cormack's Modified 500MN Microwarpdrive,46,4,131
14516,Mizuro's Modified Cruise Missile Launcher,506,,643
14518,Hakim's Modified Cruise Missile Launcher,506,,643
14520,Gotan's Modified Cruise Missile Launcher,506,,643
14522,Tobias' Modified Cruise Missile Launcher,506,,643
14524,Mizuro's Modified Torpedo Launcher,508,1,644
14525,Hakim's Modified Torpedo Launcher,508,1,644
14526,Gotan's Modified Torpedo Launcher,508,1,644
14527,Tobias' Modified Torpedo Launcher,508,1,644
14528,Hakim's Modified Ballistic Control System,367,,645
14530,Mizuro's Modified Ballistic Control System,367,,645
14532,Gotan's Modified Ballistic Control System,367,,645
14534,Tobias' Modified Ballistic Control System,367,,645
14536,Mizuro's Modified Gyrostabilizer,59,,646
14538,Hakim's Modified Gyrostabilizer,59,,646
14540,Gotan's Modified Gyrostabilizer,59,,646
14542,Tobias' Modified Gyrostabilizer,59,,646
14544,Mizuro's Modified Large Proton Smartbomb,72,,381
14546,Hakim's Modified Large Proton Smartbomb,72,,381
14548,Gotan's Modified Large Proton Smartbomb,72,,381
14550,Tobias' Modified Large Proton Smartbomb,72,,381
14552,Mizuro's Modified Large Armor Repairer,62,4,1051
14554,Gotan's Modified Large Armor Repairer,62,4,1051
14556,Mizuro's Modified Multispectrum Coating,98,,1670
14560,Gotan's Modified Multispectrum Coating,98,,1670
14564,Mizuro's Modified Kinetic Coating,98,,1666
14568,Gotan's Modified Kinetic Coating,98,,1666
14572,Mizuro's Modified Explosive Coating,98,,1667
14576,Gotan's Modified Explosive Coating,98,,1667
14580,Mizuro's Modified EM Coating,98,,1668
14584,Gotan's Modified EM Coating,98,,1668
14588,Mizuro's Modified Thermal Coating,98,,1665
14592,Gotan's Modified Thermal Coating,98,,1665
14597,Hakim's Modified Large Shield Booster,40,1,611
14599,Tobias' Modified Large Shield Booster,40,1,611
14601,Hakim's Modified X-Large Shield Booster,40,1,612
14603,Tobias' Modified X-Large Shield Booster,40,1,612
14606,Hakim's Modified Explosive Shield Amplifier,295,,1690
14610,Tobias' Modified Explosive Shield Amplifier,295,,1690
14614,Hakim's Modified Thermal Shield Amplifier,295,,1688
14618,Tobias' Modified Thermal Shield Amplifier,295,,1688
14622,Hakim's Modified Kinetic Shield Amplifier,295,,1689
14626,Tobias' Modified Kinetic Shield Amplifier,295,,1689
14630,Hakim's Modified EM Shield Amplifier,295,,1691
14634,Tobias' Modified EM Shield Amplifier,295,,1691
14636,Hakim's Modified Shield Boost Amplifier,338,,613
